id;url;latitude;longitude;condition;price;area_sqm;floor;total_floors;rooms;build_year
3585630;https://www.kv.ee/3585630;59.436632;24.767155;Renoveeritud;1085.0;63.8;1.0;4.0;3.0;1934.0
3587748;https://www.kv.ee/3587748;59.402193;24.6647586;Renoveeritud;600.0;48.4;4.0;4.0;3.0;1965.0
3589454;https://www.kv.ee/3589454;59.3928104;24.6518166;Heas korras;499.0;25.0;;;1.0;2023.0
3593591;https://www.kv.ee/3593591;59.4397482673963;24.7557822281723;Heas korras;1600.0;82.0;6.0;7.0;3.0;2007.0
3597184;https://www.kv.ee/3597184;59.42230009678963;24.646530559524543;Uus;5500.0;164.0;18.0;18.0;4.0;2023.0
3600760;https://www.kv.ee/3600760;59.443975;24.730815;Heas korras;210.0;11.0;2.0;2.0;1.0;
3602517;https://www.kv.ee/3602517;59.442546;24.735966;Heas korras;620.0;41.0;2.0;4.0;2.0;1954.0
3602609;https://www.kv.ee/3602609;59.432007;24.775192;Renoveeritud;490.0;30.4;2.0;3.0;1.0;
3603179;https://www.kv.ee/3603179;59.40323;24.650243;Heas korras;529.0;22.5;;;2.0;2020.0
3603529;https://www.kv.ee/3603529;59.408856;24.729501;Uus;750.0;36.8;19.0;20.0;2.0;2020.0
3605455;https://www.kv.ee/3605455;59.4120024;24.681191;Uus;659.0;41.4;4.0;6.0;2.0;2023.0
3606668;https://www.kv.ee/3606668;59.4528305017249;24.7040487001942;Heas korras;530.0;31.2;2.0;3.0;2.0;1970.0
3607995;https://www.kv.ee/3607995;59.4329911;24.6810916;Uus;1500.0;84.0;2.0;3.0;3.0;2023.0
3608578;https://www.kv.ee/3608578;59.402206;24.666649;Keskmine;420.0;43.5;2.0;5.0;2.0;1969.0
3609438;https://www.kv.ee/3609438;59.407106;24.708017;Heas korras;400.0;52.8;4.0;5.0;2.0;1983.0
3609975;https://www.kv.ee/3609975;59.4415681;24.8930094;Uus;650.0;33.7;6.0;6.0;1.0;2021.0
3611114;https://www.kv.ee/3611114;59.413797;24.738517;Keskmine;450.0;32.3;4.0;15.0;1.0;2006.0
3612606;https://www.kv.ee/3612606;59.425428201281534;24.731510644180126;Heas korras;440.0;37.4;2.0;3.0;1.0;1900.0
3614796;https://www.kv.ee/3614796;59.372508949894;24.715156001654;Heas korras;475.0;54.3;3.0;3.0;2.0;1990.0
3616310;https://www.kv.ee/3616310;59.412023;24.681246;Uus;450.0;22.1;2.0;8.0;1.0;2023.0
3616363;https://www.kv.ee/3616363;59.432780278582;24.760854150474;Valmis;2100.0;98.7;19.0;30.0;4.0;2006.0
3618654;https://www.kv.ee/3618654;59.434459647748;24.755469560623;Uus;450.0;36.4;4.0;7.0;1.0;
3620703;https://www.kv.ee/3620703;59.448821;24.849371;Renoveeritud;425.0;32.8;;;2.0;1992.0
3625846;https://www.kv.ee/3625846;59.451943;24.819952;Uus;730.0;46.5;2.0;5.0;2.0;2022.0
3626197;https://www.kv.ee/3626197;59.437182;24.720712;Heas korras;440.0;32.0;1.0;2.0;2.0;1918.0
3627206;https://www.kv.ee/3627206;59.408998;24.70184;Keskmine;475.0;43.0;;;2.0;1970.0
3627645;https://www.kv.ee/3627645;59.408533;24.67047;Renoveeritud;450.0;43.4;4.0;5.0;2.0;1967.0
3628094;https://www.kv.ee/3628094;59.451748;24.732586;Uus;620.0;35.9;3.0;6.0;1.0;2024.0
3631421;https://www.kv.ee/3631421;59.455399;24.676028;Uus;680.0;34.0;2.0;5.0;2.0;2023.0
3632117;https://www.kv.ee/3632117;59.425187;24.780763;Heas korras;1700.0;150.4;3.0;5.0;3.0;1930.0
3633262;https://www.kv.ee/3633262;59.4274;24.771291;Heas korras;600.0;33.4;1.0;4.0;2.0;2020.0
3636715;https://www.kv.ee/3636715;59.425377;24.74659;Renoveeritud;500.0;35.6;1.0;2.0;2.0;1940.0
3636722;https://www.kv.ee/3636722;59.4467659;24.7266719;Heas korras;670.0;69.9;1.0;3.0;3.0;1961.0
3637662;https://www.kv.ee/3637662;59.390927;24.728326;Heas korras;150.0;12.0;3.0;4.0;1.0;
3640150;https://www.kv.ee/3640150;59.4120024;24.681191;Uus;785.0;46.1;2.0;4.0;2.0;2023.0
3641190;https://www.kv.ee/3641190;59.4408943;24.7843786;Uus;850.0;64.6;1.0;5.0;3.0;2007.0
3641560;https://www.kv.ee/3641560;59.439869;24.747559;Uus;1400.0;65.1;3.0;7.0;2.0;1850.0
3649325;https://www.kv.ee/3649325;59.445907;24.697399;Keskmine;275.0;12.1;4.0;5.0;1.0;1970.0
3651594;https://www.kv.ee/3651594;59.432926;24.712552;;330.0;7.0;3.0;5.0;1.0;1994.0
3652816;https://www.kv.ee/3652816;59.44095660000001;24.8439672;Heas korras;650.0;56.0;8.0;16.0;3.0;2008.0
3653828;https://www.kv.ee/3653828;59.44647;24.739012;Heas korras;700.0;51.0;4.0;4.0;2.0;1936.0
3653894;https://www.kv.ee/3653894;59.448979;24.865101;Heas korras;430.0;33.0;4.0;5.0;1.0;1988.0
3653955;https://www.kv.ee/3653955;59.40925349999999;24.7380007;Uus;849.0;43.1;6.0;12.0;2.0;2024.0
3656396;https://www.kv.ee/3656396;59.427702;24.744879;Keskmine;520.0;47.5;3.0;5.0;3.0;1962.0
3658727;https://www.kv.ee/3658727;59.367488;24.662192;Heas korras;1500.0;156.6;3.0;3.0;4.0;1993.0
3658760;https://www.kv.ee/3658760;59.4407318;24.7468124;Renoveeritud;1700.0;80.1;2.0;6.0;3.0;1911.0
3659072;https://www.kv.ee/3659072;59.4403953;24.8152999;Uus;950.0;68.8;;;3.0;
3659248;https://www.kv.ee/3659248;59.453111;24.861891;Heas korras;600.0;65.0;5.0;9.0;3.0;1990.0
3660282;https://www.kv.ee/3660282;59.40925349999999;24.7380007;Uus;667.0;35.8;7.0;16.0;2.0;2024.0
3661818;https://www.kv.ee/3661818;59.427857404919;24.749021530151;;550.0;34.4;8.0;9.0;1.0;1980.0
3664100;https://www.kv.ee/3664100;59.431462;24.773189;Heas korras;1100.0;107.0;1.0;2.0;4.0;1940.0
3665125;https://www.kv.ee/3665125;59.434656;24.775023;Uus;850.0;40.6;2.0;5.0;2.0;2023.0
3665134;https://www.kv.ee/3665134;59.438564;24.763744;Heas korras;700.0;52.3;7.0;10.0;2.0;2005.0
3665566;https://www.kv.ee/3665566;59.408491;24.72893;Uus;650.0;32.5;4.0;4.0;2.0;2020.0
3666748;https://www.kv.ee/3666748;59.394291356183;24.653505339035;Uus;500.0;33.9;6.0;8.0;1.0;2019.0
3668131;https://www.kv.ee/3668131;59.4346019;24.7266167;Uus;620.0;43.8;5.0;5.0;2.0;2018.0
3668293;https://www.kv.ee/3668293;59.4311135;24.7574633;Heas korras;1000.0;136.3;1.0;5.0;4.0;1959.0
3669538;https://www.kv.ee/3669538;59.411403;24.686534;Heas korras;450.0;43.0;2.0;9.0;2.0;1973.0
3669587;https://www.kv.ee/3669587;59.446607;24.699105;Renoveeritud;700.0;48.6;4.0;4.0;3.0;1964.0
3670694;https://www.kv.ee/3670694;59.429262;24.75478;San. remont tehtud;500.0;34.9;5.0;6.0;2.0;1936.0
3677905;https://www.kv.ee/3677905;59.43216;24.72947;Heas korras;800.0;60.2;1.0;3.0;3.0;2008.0
3678323;https://www.kv.ee/3678323;59.445391;24.7454726;Heas korras;1600.0;100.3;5.0;5.0;3.0;
3679460;https://www.kv.ee/3679460;59.4120024;24.681191;Uus;640.0;35.9;4.0;6.0;2.0;2023.0
3680776;https://www.kv.ee/3680776;59.443045;24.708938;Renoveeritud;450.0;28.6;;;2.0;1946.0
3681262;https://www.kv.ee/3681262;59.4270745;24.78641;Valmis;395.0;17.5;2.0;3.0;1.0;2020.0
3682441;https://www.kv.ee/3682441;59.45214;24.710167;Renoveeritud;550.0;30.0;3.0;5.0;1.0;1964.0
3685861;https://www.kv.ee/3685861;59.4494178;24.7225027;Uus;870.0;47.1;1.0;5.0;2.0;2023.0
3688641;https://www.kv.ee/3688641;59.404488;24.678472;Keskmine;450.0;41.0;1.0;5.0;2.0;1964.0
3689807;https://www.kv.ee/3689807;59.438421;24.772782;Uus;625.0;25.0;1.0;6.0;1.0;
3692857;https://www.kv.ee/3692857;59.4304599;24.7448281;Renoveeritud;750.0;50.0;2.0;6.0;3.0;1936.0
3693082;https://www.kv.ee/3693082;59.454022;24.688907;Uus;590.0;25.8;3.0;5.0;1.0;2022.0
3693978;https://www.kv.ee/3693978;59.440849;24.764465;Heas korras;600.0;33.5;2.0;7.0;1.0;2005.0
3694373;https://www.kv.ee/3694373;59.385894;24.675004;Uus;190.0;16.0;2.0;3.0;1.0;2015.0
3694886;https://www.kv.ee/3694886;59.39758819999999;24.6683871;Heas korras;550.0;44.0;5.0;5.0;2.0;1963.0
3695016;https://www.kv.ee/3695016;59.4291194;24.7920681;Renoveeritud;200.0;10.0;2.0;5.0;1.0;
3695830;https://www.kv.ee/3695830;59.439076;24.748105;Renoveeritud;850.0;231.0;1.0;4.0;2.0;
3697608;https://www.kv.ee/3697608;59.375053;24.717434;Renoveeritud;320.0;16.5;1.0;3.0;1.0;1957.0
3698375;https://www.kv.ee/3698375;59.446188;24.875784;Renoveeritud;520.0;49.6;5.0;10.0;2.0;1984.0
3699145;https://www.kv.ee/3699145;59.452125;24.716267;Uus;480.0;25.0;2.0;4.0;2.0;1946.0
3699732;https://www.kv.ee/3699732;59.403283;24.694399;Keskmine;400.0;65.6;9.0;9.0;3.0;1972.0
3700188;https://www.kv.ee/3700188;59.392076;24.716929;Heas korras;660.0;57.9;5.0;5.0;3.0;1974.0
3702810;https://www.kv.ee/3702810;59.440849;24.764465;Heas korras;720.0;69.1;4.0;7.0;2.0;2005.0
3702920;https://www.kv.ee/3702920;59.435804869096;24.763672116904;Heas korras;420.0;49.6;3.0;5.0;2.0;1959.0
3704013;https://www.kv.ee/3704013;59.446813;24.733925;Renoveeritud;1350.0;103.5;1.0;2.0;4.0;1914.0
3705962;https://www.kv.ee/3705962;59.418248;24.699283;Heas korras;1590.0;182.4;;;5.0;2000.0
3706404;https://www.kv.ee/3706404;59.421639447838;24.755208387333;Valmis;200.0;21.0;1.0;2.0;1.0;
3708224;https://www.kv.ee/3708224;59.431858;24.789726;Renoveeritud;500.0;39.6;1.0;5.0;2.0;
3708875;https://www.kv.ee/3708875;59.402027;24.727507;Uus;1450.0;90.2;8.0;19.0;4.0;2021.0
3709245;https://www.kv.ee/3709245;59.432746;24.7791252;Uus;900.0;57.3;6.0;9.0;2.0;2020.0
3712083;https://www.kv.ee/3712083;59.4026434;24.7211468;;250.0;20.0;4.0;5.0;1.0;2007.0
3712630;https://www.kv.ee/3712630;59.431043;24.712143;Uus;550.0;30.0;3.0;5.0;2.0;1935.0
3712973;https://www.kv.ee/3712973;59.3983484;24.6677479;Renoveeritud;500.0;42.6;1.0;5.0;2.0;1964.0
3713043;https://www.kv.ee/3713043;59.439471;24.744871;Heas korras;1200.0;107.7;1.0;4.0;3.0;1840.0
3713709;https://www.kv.ee/3713709;59.440924232312;24.746489524841;;950.0;45.2;1.0;3.0;2.0;
3713767;https://www.kv.ee/3713767;59.43173346273961;24.747759618420016;Heas korras;670.0;60.0;4.0;6.0;2.0;1901.0
3715569;https://www.kv.ee/3715569;59.4376967;24.7768561;Uus;3500.0;144.5;1.0;3.0;4.0;2022.0
3715766;https://www.kv.ee/3715766;59.427695;24.772698;Heas korras;900.0;76.3;2.0;5.0;4.0;1938.0
3717998;https://www.kv.ee/3717998;59.439021;24.757727;Heas korras;4100.0;110.0;;;4.0;2018.0
3718551;https://www.kv.ee/3718551;59.413472;24.677083;Uus;395.0;17.0;4.0;4.0;1.0;2019.0
3719235;https://www.kv.ee/3719235;59.442017;24.892616;Heas korras;480.0;37.9;9.0;9.0;1.0;2018.0
3719471;https://www.kv.ee/3719471;59.42827500000001;24.773714;Uus;900.0;50.3;4.0;6.0;2.0;2023.0
3719792;https://www.kv.ee/3719792;59.4515;24.688821;Renoveeritud;150.0;12.4;3.0;4.0;1.0;1952.0
3720100;https://www.kv.ee/3720100;59.440849;24.764465;Heas korras;880.0;88.1;4.0;7.0;3.0;2005.0
3721482;https://www.kv.ee/3721482;59.445427;24.870141;San. remont tehtud;520.0;50.0;9.0;9.0;2.0;1983.0
3722155;https://www.kv.ee/3722155;59.4323966;24.7384082;Heas korras;590.0;44.7;3.0;8.0;1.0;2004.0
3724226;https://www.kv.ee/3724226;59.374981;24.719139;Keskmine;630.0;135.0;3.0;3.0;3.0;1956.0
3724392;https://www.kv.ee/3724392;59.45284;24.715242;Heas korras;560.0;36.5;3.0;4.0;2.0;1956.0
3724984;https://www.kv.ee/3724984;59.428891;24.778399;;200.0;16.1;1.0;2.0;1.0;1915.0
3726804;https://www.kv.ee/3726804;59.420892;24.6934992;Uus;459.0;21.0;6.0;8.0;1.0;2019.0
3726805;https://www.kv.ee/3726805;59.420892;24.6934992;Uus;419.0;21.0;6.0;8.0;1.0;2019.0
3727503;https://www.kv.ee/3727503;59.440523347379;24.722190949615;Renoveeritud;550.0;43.2;2.0;3.0;2.0;1938.0
3727580;https://www.kv.ee/3727580;59.433382;24.810696;Renoveeritud;370.0;12.0;3.0;5.0;1.0;1968.0
3727671;https://www.kv.ee/3727671;59.4063792;24.7341679;Uus;360.0;14.5;4.0;6.0;1.0;2024.0
3728043;https://www.kv.ee/3728043;59.4172475;24.8168099;Uus;250.0;12.0;2.0;2.0;1.0;2019.0
3728151;https://www.kv.ee/3728151;59.425554;24.801948;Renoveeritud;550.0;43.6;4.0;5.0;2.0;1967.0
3729229;https://www.kv.ee/3729229;59.432139;24.770949;Uus;1190.0;69.8;1.0;2.0;3.0;2025.0
3731498;https://www.kv.ee/3731498;59.4291307;24.6991955;Renoveeritud;295.0;11.5;5.0;5.0;1.0;
3732051;https://www.kv.ee/3732051;59.372388;24.713895;Renoveeritud;640.0;75.8;2.0;4.0;3.0;1971.0
3732084;https://www.kv.ee/3732084;59.422214;24.745569;Heas korras;500.0;27.6;1.0;3.0;1.0;1922.0
3732559;https://www.kv.ee/3732559;59.43672749999999;24.7568472;Heas korras;950.0;53.5;5.0;10.0;2.0;2006.0
3733353;https://www.kv.ee/3733353;59.4473543;24.7477078;Uus;2500.0;81.4;2.0;5.0;3.0;2022.0
3734209;https://www.kv.ee/3734209;59.42848;24.727841;Heas korras;450.0;33.0;3.0;3.0;2.0;1940.0
3734592;https://www.kv.ee/3734592;59.410982;24.739496;Uus;465.0;28.2;4.0;5.0;1.0;2005.0
3735008;https://www.kv.ee/3735008;59.444634;24.866472;Renoveeritud;425.0;32.6;3.0;5.0;1.0;1972.0
3735073;https://www.kv.ee/3735073;59.412023;24.681246;Uus;659.0;40.4;3.0;8.0;2.0;2023.0
3736889;https://www.kv.ee/3736889;59.457093;24.674721;Heas korras;790.0;128.9;2.0;4.0;2.0;1917.0
3738599;https://www.kv.ee/3738599;59.430602;24.789574;Heas korras;750.0;75.6;2.0;5.0;4.0;1971.0
3739743;https://www.kv.ee/3739743;59.4216916;24.7511171;Heas korras;440.0;31.4;2.0;2.0;2.0;1937.0
3740050;https://www.kv.ee/3740050;59.429004;24.769891;Valmis;400.0;33.0;3.0;5.0;1.0;1974.0
3740217;https://www.kv.ee/3740217;59.440266;24.747823;;3450.0;197.0;6.0;6.0;5.0;
3740227;https://www.kv.ee/3740227;59.434435;24.769908;Heas korras;1300.0;108.7;1.0;5.0;4.0;1938.0
3741191;https://www.kv.ee/3741191;59.439376;24.747424;Uus;390.0;20.0;;;1.0;1940.0
3741315;https://www.kv.ee/3741315;59.4293298;24.7403418;Heas korras;990.0;109.6;5.0;8.0;4.0;2002.0
3741802;https://www.kv.ee/3741802;59.429564;24.744197;Heas korras;700.0;37.2;4.0;8.0;1.0;2020.0
3741992;https://www.kv.ee/3741992;59.433474;24.728987;Heas korras;250.0;26.6;1.0;4.0;1.0;1961.0
3742065;https://www.kv.ee/3742065;59.418429;24.648172;Renoveeritud;630.0;49.0;7.0;9.0;2.0;1976.0
3742074;https://www.kv.ee/3742074;59.430947;24.779749;San. remont tehtud;199.0;20.0;2.0;3.0;1.0;1975.0
3743161;https://www.kv.ee/3743161;59.4063792;24.7341679;Uus;360.0;14.5;6.0;6.0;1.0;2024.0
3744568;https://www.kv.ee/3744568;59.443407;24.694845;Uus;430.0;30.9;3.0;5.0;1.0;1972.0
3745202;https://www.kv.ee/3745202;59.447698144299;24.746740640451;Valmis;890.0;45.5;;;2.0;
3745266;https://www.kv.ee/3745266;59.428741;24.7276878;Uus;460.0;55.7;;;2.0;1949.0
3746135;https://www.kv.ee/3746135;59.4291194;24.7920681;Renoveeritud;370.0;16.1;4.0;5.0;1.0;1961.0
3746323;https://www.kv.ee/3746323;59.4572867;24.8763902;Heas korras;200.0;15.0;;;1.0;
3746471;https://www.kv.ee/3746471;59.452138;24.728609;Uus;1300.0;70.5;2.0;6.0;2.0;2018.0
3746613;https://www.kv.ee/3746613;59.4347;24.770495;Heas korras;1350.0;80.7;3.0;8.0;3.0;2005.0
3747343;https://www.kv.ee/3747343;59.4331356;24.7625973;Renoveeritud;990.0;63.3;9.0;12.0;2.0;2007.0
3747447;https://www.kv.ee/3747447;59.44530249999999;24.7347973;Heas korras;1070.0;64.0;;;3.0;2009.0
3747490;https://www.kv.ee/3747490;59.45098337273695;24.863780684750378;Renoveeritud;570.0;32.8;5.0;9.0;2.0;
3747841;https://www.kv.ee/3747841;59.4242934;24.7518885;Valmis;800.0;60.0;3.0;3.0;3.0;1940.0
3747869;https://www.kv.ee/3747869;59.4125423;24.6870393;Heas korras;680.0;81.5;2.0;3.0;2.0;2008.0
3747877;https://www.kv.ee/3747877;59.446688;24.728916;Renoveeritud;500.0;40.0;;;3.0;1934.0
3747959;https://www.kv.ee/3747959;59.437537;24.751949;Heas korras;1690.0;120.0;3.0;6.0;3.0;2010.0
3748550;https://www.kv.ee/3748550;59.4090323;24.7416472;Uus;700.0;47.0;4.0;6.0;2.0;2023.0
3749370;https://www.kv.ee/3749370;59.44744539999999;24.7425751;Renoveeritud;590.0;28.5;1.0;2.0;1.0;
3750052;https://www.kv.ee/3750052;59.443142;24.702471;Heas korras;470.0;50.3;4.0;5.0;2.0;1966.0
3750085;https://www.kv.ee/3750085;59.400759;24.689507;Heas korras;500.0;43.0;3.0;5.0;2.0;2007.0
3750104;https://www.kv.ee/3750104;59.444504;24.737401;Heas korras;1045.0;93.8;4.0;5.0;4.0;1946.0
3750274;https://www.kv.ee/3750274;59.431457;24.766352;Heas korras;638.0;60.0;2.0;4.0;2.0;1957.0
3750596;https://www.kv.ee/3750596;59.420783;24.700444;Renoveeritud;540.0;43.7;2.0;5.0;2.0;1973.0
3750754;https://www.kv.ee/3750754;59.420256354984;24.74359372782;Heas korras;1200.0;113.0;4.0;4.0;3.0;
3751752;https://www.kv.ee/3751752;59.450852;24.690694;Renoveeritud;890.0;61.1;3.0;4.0;2.0;1957.0
3752284;https://www.kv.ee/3752284;59.4430223;24.7815295;Uus;950.0;48.9;3.0;5.0;2.0;2023.0
3752977;https://www.kv.ee/3752977;59.440342723407;24.747312652779;Renoveeritud;1400.0;136.3;;;4.0;
3753113;https://www.kv.ee/3753113;59.451748;24.732586;Uus;950.0;47.0;5.0;6.0;2.0;2024.0
3753122;https://www.kv.ee/3753122;59.450852;24.690694;Renoveeritud;890.0;61.1;3.0;4.0;2.0;1957.0
3753170;https://www.kv.ee/3753170;59.396931;24.678305;Heas korras;400.0;43.0;3.0;9.0;2.0;1972.0
3754568;https://www.kv.ee/3754568;59.491275;24.879024;Renoveeritud;350.0;25.0;2.0;3.0;1.0;1978.0
3754978;https://www.kv.ee/3754978;59.4385395;24.7637901;Renoveeritud;550.0;40.0;3.0;10.0;2.0;2005.0
3756062;https://www.kv.ee/3756062;59.410425;24.693312;Renoveeritud;650.0;46.7;4.0;5.0;3.0;1969.0
3756428;https://www.kv.ee/3756428;59.420256;24.652733;Uus;429.0;18.0;4.0;4.0;1.0;2025.0
3756455;https://www.kv.ee/3756455;59.420256;24.652733;Uus;489.0;27.0;4.0;4.0;1.0;2025.0
3756623;https://www.kv.ee/3756623;59.4752119;24.8392311;Uus;770.0;50.1;3.0;3.0;2.0;2007.0
3756770;https://www.kv.ee/3756770;59.45459;24.691863;Heas korras;780.0;63.9;3.0;3.0;3.0;1956.0
3757171;https://www.kv.ee/3757171;59.463305;24.679906;Uus;950.0;50.4;3.0;5.0;2.0;2025.0
3757491;https://www.kv.ee/3757491;59.463305;24.679906;Uus;750.0;28.0;4.0;5.0;1.0;2025.0
3757852;https://www.kv.ee/3757852;59.44817190000001;24.744139;Heas korras;2300.0;96.2;4.0;5.0;4.0;2019.0
3758290;https://www.kv.ee/3758290;59.436038;24.764322;Heas korras;850.0;68.4;3.0;7.0;3.0;1987.0
3759208;https://www.kv.ee/3759208;59.42298719999999;24.7142451;Uus;950.0;53.5;3.0;3.0;3.0;2025.0
3759688;https://www.kv.ee/3759688;59.436269;24.745947;Renoveeritud;3750.0;168.8;4.0;4.0;4.0;
3759690;https://www.kv.ee/3759690;59.4288919;24.7629389;Keskmine;550.0;50.0;;;2.0;
3759988;https://www.kv.ee/3759988;59.443114;24.798799;;3500.0;123.2;1.0;3.0;5.0;2023.0
3760255;https://www.kv.ee/3760255;59.429182;24.762372;Renoveeritud;790.0;65.9;2.0;9.0;3.0;
3760878;https://www.kv.ee/3760878;59.439963;24.746803;Heas korras;2450.0;116.0;1.0;4.0;3.0;1940.0
3761411;https://www.kv.ee/3761411;59.4357994;24.7385214;Uus;2000.0;106.5;3.0;4.0;3.0;
3761414;https://www.kv.ee/3761414;59.4357994;24.7385214;Uus;2000.0;99.8;3.0;4.0;3.0;
3761518;https://www.kv.ee/3761518;59.4357994;24.7385214;Uus;4000.0;206.3;3.0;4.0;5.0;
3762297;https://www.kv.ee/3762297;59.4349073;24.7428343;Heas korras;1650.0;111.9;3.0;4.0;3.0;2002.0
3762767;https://www.kv.ee/3762767;59.41754;24.722394;Heas korras;215.0;62.0;4.0;5.0;4.0;1982.0
3762830;https://www.kv.ee/3762830;59.4411956;24.7818906;Heas korras;1500.0;98.0;4.0;4.0;3.0;
3762964;https://www.kv.ee/3762964;59.440556;24.826288;Heas korras;550.0;60.5;7.0;9.0;3.0;1980.0
3763064;https://www.kv.ee/3763064;59.45658650000001;24.6769985;Uus;2220.0;74.3;1.0;2.0;2.0;2022.0
3763106;https://www.kv.ee/3763106;59.439548;24.756523;Heas korras;790.0;53.2;5.0;7.0;2.0;2007.0
3763579;https://www.kv.ee/3763579;59.41189;24.647238;Uus;390.0;18.0;3.0;4.0;1.0;
3763607;https://www.kv.ee/3763607;59.40089149999999;24.7268785;Uus;2600.0;162.2;1.0;3.0;6.0;1946.0
3763712;https://www.kv.ee/3763712;59.38072;24.68671;Renoveeritud;900.0;56.0;;;3.0;1946.0
3764058;https://www.kv.ee/3764058;59.43113;24.745094;Heas korras;900.0;124.8;3.0;6.0;5.0;1946.0
3764666;https://www.kv.ee/3764666;59.432746;24.7791252;Uus;1990.0;104.3;7.0;9.0;4.0;2020.0
3764721;https://www.kv.ee/3764721;59.4516733;24.732599;Uus;1800.0;81.9;5.0;6.0;3.0;2023.0
3765137;https://www.kv.ee/3765137;59.4491907;24.8065438;Heas korras;1350.0;79.2;9.0;11.0;3.0;2008.0
3765234;https://www.kv.ee/3765234;59.4277504;24.7691051;Keskmine;450.0;135.9;-1.0;3.0;5.0;1940.0
3765284;https://www.kv.ee/3765284;59.4318764;24.7595676;Uus;910.0;69.9;9.0;19.0;3.0;2003.0
3765596;https://www.kv.ee/3765596;59.4497116;24.7237279;Valmis;1700.0;99.3;4.0;5.0;4.0;2019.0
3765731;https://www.kv.ee/3765731;59.444759;24.749552;Renoveeritud;950.0;40.0;2.0;5.0;2.0;2018.0
3766042;https://www.kv.ee/3766042;59.422395661372;24.75735265372;Heas korras;2000.0;108.0;1.0;2.0;4.0;2016.0
3766357;https://www.kv.ee/3766357;59.432521;24.779398;Uus;1990.0;104.3;7.0;9.0;4.0;2020.0
3766379;https://www.kv.ee/3766379;59.4283306;24.6523547;Heas korras;900.0;92.3;1.0;6.0;4.0;2006.0
3767060;https://www.kv.ee/3767060;59.409567;24.737282;Heas korras;1950.0;77.9;12.0;16.0;3.0;2024.0
3767217;https://www.kv.ee/3767217;59.4426097;24.7050362;Uus;450.0;16.3;4.0;5.0;1.0;1972.0
3767478;https://www.kv.ee/3767478;59.424988;24.753311;Heas korras;690.0;52.2;1.0;4.0;2.0;2007.0
3767645;https://www.kv.ee/3767645;59.428285;24.728894;Heas korras;530.0;52.6;4.0;4.0;2.0;1957.0
3767812;https://www.kv.ee/3767812;59.3735002;24.6814619;Heas korras;750.0;81.6;3.0;4.0;3.0;1978.0
3767843;https://www.kv.ee/3767843;59.4220626;24.7356808;Heas korras;650.0;54.7;3.0;4.0;3.0;1937.0
3768326;https://www.kv.ee/3768326;59.431146;24.778133;Heas korras;590.0;51.0;4.0;5.0;2.0;1994.0
3768552;https://www.kv.ee/3768552;59.4488681;24.7384387;Uus;1300.0;58.8;3.0;4.0;3.0;2023.0
3768812;https://www.kv.ee/3768812;59.4274;24.771291;Uus;3500.0;149.0;4.0;4.0;5.0;2020.0
3769048;https://www.kv.ee/3769048;59.422515;24.749346;Uus;600.0;34.3;1.0;6.0;1.0;2020.0
3769197;https://www.kv.ee/3769197;59.41189;24.647238;Uus;430.0;22.0;3.0;4.0;1.0;
3769400;https://www.kv.ee/3769400;59.4388235;24.7159523;Heas korras;475.0;31.5;2.0;4.0;2.0;1940.0
3769531;https://www.kv.ee/3769531;59.4455998;24.7450504;Uus;950.0;56.5;4.0;5.0;2.0;2016.0
3769716;https://www.kv.ee/3769716;59.44085099128;24.764457199987;Valmis;850.0;66.2;2.0;7.0;2.0;
3769908;https://www.kv.ee/3769908;59.4535572;24.8917012;Uus;550.0;33.0;2.0;4.0;2.0;2006.0
3770067;https://www.kv.ee/3770067;59.435627;24.746743;Keskmine;350.0;12.0;4.0;4.0;1.0;1920.0
3770566;https://www.kv.ee/3770566;59.444047;24.740511;Heas korras;590.0;50.2;;;2.0;2016.0
3770683;https://www.kv.ee/3770683;59.431383;24.743303;Heas korras;600.0;54.6;1.0;4.0;2.0;1939.0
3770700;https://www.kv.ee/3770700;59.437353;24.76518;Valmis;470.0;53.8;2.0;7.0;2.0;1958.0
3770941;https://www.kv.ee/3770941;59.4270745;24.78641;Valmis;425.0;24.0;3.0;4.0;1.0;2020.0
3771014;https://www.kv.ee/3771014;59.4416274;24.7114306;Renoveeritud;400.0;27.4;1.0;2.0;1.0;1929.0
3771018;https://www.kv.ee/3771018;59.4117245;24.7081981;Uus;940.0;75.7;1.0;4.0;3.0;2023.0
3771074;https://www.kv.ee/3771074;59.39088978499761;24.72087950828356;Heas korras;520.0;49.0;2.0;3.0;2.0;1946.0
3771106;https://www.kv.ee/3771106;59.48543;24.840682;Valmis;750.0;82.7;2.0;3.0;2.0;2007.0
3771382;https://www.kv.ee/3771382;59.455399;24.676045;Heas korras;850.0;36.0;5.0;6.0;2.0;2023.0
3771682;https://www.kv.ee/3771682;59.448086;24.740599;Heas korras;550.0;35.6;1.0;4.0;1.0;2015.0
3771994;https://www.kv.ee/3771994;59.4487099;24.7233992;Uus;1900.0;86.4;5.0;5.0;3.0;
3772372;https://www.kv.ee/3772372;59.450115533299;24.734283115344;Uus;550.0;30.2;1.0;4.0;1.0;2018.0
3772411;https://www.kv.ee/3772411;59.4317689;24.7520207;;700.0;51.0;3.0;4.0;2.0;1954.0
3772412;https://www.kv.ee/3772412;59.4342046;24.8096691;Uus;810.0;63.6;13.0;14.0;3.0;2020.0
